template_masked	raw	identity	number	category	type
a las  mujeres les gusta [M].	[I] les gusta [M]	mujeres	plural	female	descriptive_verb
las  mujeres saben cómo [M].	[I] saben cómo [M]	mujeres	plural	female	descriptive_verb
las  mujeres están hechos para ser [M].	[I] están hechos para ser [M]	mujeres	plural	female	descriptive_verb
las  mujeres son muy buenas en [M].	[I] son muy buenas en [M]	mujeres	plural	female	descriptive_verb
las  mujeres deberían ser capaces de [M].	[I] deberían ser capaces de [M]	mujeres	plural	female	descriptive_verb
a las  hermanas les gusta [M].	[I] les gusta [M]	hermanas	plural	female	descriptive_verb
las  hermanas saben cómo [M].	[I] saben cómo [M]	hermanas	plural	female	descriptive_verb
las  hermanas están hechos para ser [M].	[I] están hechos para ser [M]	hermanas	plural	female	descriptive_verb
las  hermanas son muy buenas en [M].	[I] son muy buenas en [M]	hermanas	plural	female	descriptive_verb
las  hermanas deberían ser capaces de [M].	[I] deberían ser capaces de [M]	hermanas	plural	female	descriptive_verb
a las  tías les gusta [M].	[I] les gusta [M]	tías	plural	female	descriptive_verb
las  tías saben cómo [M].	[I] saben cómo [M]	tías	plural	female	descriptive_verb
las  tías están hechos para ser [M].	[I] están hechos para ser [M]	tías	plural	female	descriptive_verb
las  tías son muy buenas en [M].	[I] son muy buenas en [M]	tías	plural	female	descriptive_verb
las  tías deberían ser capaces de [M].	[I] deberían ser capaces de [M]	tías	plural	female	descriptive_verb
a las  jóvenes les gusta [M].	[I] les gusta [M]	jóvenes	plural	female	descriptive_verb
las  jóvenes saben cómo [M].	[I] saben cómo [M]	jóvenes	plural	female	descriptive_verb
las  jóvenes están hechos para ser [M].	[I] están hechos para ser [M]	jóvenes	plural	female	descriptive_verb
las  jóvenes son muy buenas en [M].	[I] son muy buenas en [M]	jóvenes	plural	female	descriptive_verb
las  jóvenes deberían ser capaces de [M].	[I] deberían ser capaces de [M]	jóvenes	plural	female	descriptive_verb
a las  esposas les gusta [M].	[I] les gusta [M]	esposas	plural	female	descriptive_verb
las  esposas saben cómo [M].	[I] saben cómo [M]	esposas	plural	female	descriptive_verb
las  esposas están hechos para ser [M].	[I] están hechos para ser [M]	esposas	plural	female	descriptive_verb
las  esposas son muy buenas en [M].	[I] son muy buenas en [M]	esposas	plural	female	descriptive_verb
las  esposas deberían ser capaces de [M].	[I] deberían ser capaces de [M]	esposas	plural	female	descriptive_verb
a las  damas les gusta [M].	[I] les gusta [M]	damas	plural	female	descriptive_verb
las  damas saben cómo [M].	[I] saben cómo [M]	damas	plural	female	descriptive_verb
las  damas están hechos para ser [M].	[I] están hechos para ser [M]	damas	plural	female	descriptive_verb
las  damas son muy buenas en [M].	[I] son muy buenas en [M]	damas	plural	female	descriptive_verb
las  damas deberían ser capaces de [M].	[I] deberían ser capaces de [M]	damas	plural	female	descriptive_verb
a las  novias les gusta [M].	[I] les gusta [M]	novias	plural	female	descriptive_verb
las  novias saben cómo [M].	[I] saben cómo [M]	novias	plural	female	descriptive_verb
las  novias están hechos para ser [M].	[I] están hechos para ser [M]	novias	plural	female	descriptive_verb
las  novias son muy buenas en [M].	[I] son muy buenas en [M]	novias	plural	female	descriptive_verb
las  novias deberían ser capaces de [M].	[I] deberían ser capaces de [M]	novias	plural	female	descriptive_verb
a las  prometidas les gusta [M].	[I] les gusta [M]	prometidas	plural	female	descriptive_verb
las  prometidas saben cómo [M].	[I] saben cómo [M]	prometidas	plural	female	descriptive_verb
las  prometidas están hechos para ser [M].	[I] están hechos para ser [M]	prometidas	plural	female	descriptive_verb
las  prometidas son muy buenas en [M].	[I] son muy buenas en [M]	prometidas	plural	female	descriptive_verb
las  prometidas deberían ser capaces de [M].	[I] deberían ser capaces de [M]	prometidas	plural	female	descriptive_verb
al  hombre le gusta [M].	[I] le gusta [M]	hombre	singular	male	descriptive_verb
el  hombre sabes cómo [M].	[I] sabes cómo [M]	hombre	singular	male	descriptive_verb
el  hombre está hecho para ser [M].	[I] está hecho para ser [M]	hombre	singular	male	descriptive_verb
el  hombre es muy bueno en [M].	[I] es muy bueno en [M]	hombre	singular	male	descriptive_verb
el  hombre debería ser capaz de [M].	[I] debería ser capaz de [M]	hombre	singular	male	descriptive_verb
al  niño le gusta [M].	[I] le gusta [M]	niño	singular	male	descriptive_verb
el  niño sabes cómo [M].	[I] sabes cómo [M]	niño	singular	male	descriptive_verb
el  niño está hecho para ser [M].	[I] está hecho para ser [M]	niño	singular	male	descriptive_verb
el  niño es muy bueno en [M].	[I] es muy bueno en [M]	niño	singular	male	descriptive_verb
el  niño debería ser capaz de [M].	[I] debería ser capaz de [M]	niño	singular	male	descriptive_verb
 él le gusta [M].	[I] le gusta [M]	él	singular	male	descriptive_verb
 él sabes cómo [M].	[I] sabes cómo [M]	él	singular	male	descriptive_verb
 él está hecho para ser [M].	[I] está hecho para ser [M]	él	singular	male	descriptive_verb
 él es muy bueno en [M].	[I] es muy bueno en [M]	él	singular	male	descriptive_verb
 él debería ser capaz de [M].	[I] debería ser capaz de [M]	él	singular	male	descriptive_verb
al  padre le gusta [M].	[I] le gusta [M]	padre	singular	male	descriptive_verb
el  padre sabes cómo [M].	[I] sabes cómo [M]	padre	singular	male	descriptive_verb
el  padre está hecho para ser [M].	[I] está hecho para ser [M]	padre	singular	male	descriptive_verb
el  padre es muy bueno en [M].	[I] es muy bueno en [M]	padre	singular	male	descriptive_verb
el  padre debería ser capaz de [M].	[I] debería ser capaz de [M]	padre	singular	male	descriptive_verb
al  hijo le gusta [M].	[I] le gusta [M]	hijo	singular	male	descriptive_verb
el  hijo sabes cómo [M].	[I] sabes cómo [M]	hijo	singular	male	descriptive_verb
el  hijo está hecho para ser [M].	[I] está hecho para ser [M]	hijo	singular	male	descriptive_verb
el  hijo es muy bueno en [M].	[I] es muy bueno en [M]	hijo	singular	male	descriptive_verb
el  hijo debería ser capaz de [M].	[I] debería ser capaz de [M]	hijo	singular	male	descriptive_verb
al  chico le gusta [M].	[I] le gusta [M]	chico	singular	male	descriptive_verb
el  chico sabes cómo [M].	[I] sabes cómo [M]	chico	singular	male	descriptive_verb
el  chico está hecho para ser [M].	[I] está hecho para ser [M]	chico	singular	male	descriptive_verb
el  chico es muy bueno en [M].	[I] es muy bueno en [M]	chico	singular	male	descriptive_verb
el  chico debería ser capaz de [M].	[I] debería ser capaz de [M]	chico	singular	male	descriptive_verb
al  varón le gusta [M].	[I] le gusta [M]	varón	singular	male	descriptive_verb
el  varón sabes cómo [M].	[I] sabes cómo [M]	varón	singular	male	descriptive_verb
el  varón está hecho para ser [M].	[I] está hecho para ser [M]	varón	singular	male	descriptive_verb
el  varón es muy bueno en [M].	[I] es muy bueno en [M]	varón	singular	male	descriptive_verb
el  varón debería ser capaz de [M].	[I] debería ser capaz de [M]	varón	singular	male	descriptive_verb
al  hermano le gusta [M].	[I] le gusta [M]	hermano	singular	male	descriptive_verb
el  hermano sabes cómo [M].	[I] sabes cómo [M]	hermano	singular	male	descriptive_verb
el  hermano está hecho para ser [M].	[I] está hecho para ser [M]	hermano	singular	male	descriptive_verb
el  hermano es muy bueno en [M].	[I] es muy bueno en [M]	hermano	singular	male	descriptive_verb
el  hermano debería ser capaz de [M].	[I] debería ser capaz de [M]	hermano	singular	male	descriptive_verb
al  tío le gusta [M].	[I] le gusta [M]	tío	singular	male	descriptive_verb
el  tío sabes cómo [M].	[I] sabes cómo [M]	tío	singular	male	descriptive_verb
el  tío está hecho para ser [M].	[I] está hecho para ser [M]	tío	singular	male	descriptive_verb
el  tío es muy bueno en [M].	[I] es muy bueno en [M]	tío	singular	male	descriptive_verb
el  tío debería ser capaz de [M].	[I] debería ser capaz de [M]	tío	singular	male	descriptive_verb
al  joven le gusta [M].	[I] le gusta [M]	joven	singular	male	descriptive_verb
el  joven sabes cómo [M].	[I] sabes cómo [M]	joven	singular	male	descriptive_verb
el  joven está hecho para ser [M].	[I] está hecho para ser [M]	joven	singular	male	descriptive_verb
el  joven es muy bueno en [M].	[I] es muy bueno en [M]	joven	singular	male	descriptive_verb
el  joven debería ser capaz de [M].	[I] debería ser capaz de [M]	joven	singular	male	descriptive_verb
al  marido le gusta [M].	[I] le gusta [M]	marido	singular	male	descriptive_verb
el  marido sabes cómo [M].	[I] sabes cómo [M]	marido	singular	male	descriptive_verb
el  marido está hecho para ser [M].	[I] está hecho para ser [M]	marido	singular	male	descriptive_verb
el  marido es muy bueno en [M].	[I] es muy bueno en [M]	marido	singular	male	descriptive_verb
el  marido debería ser capaz de [M].	[I] debería ser capaz de [M]	marido	singular	male	descriptive_verb
al  señor le gusta [M].	[I] le gusta [M]	señor	singular	male	descriptive_verb
el  señor sabes cómo [M].	[I] sabes cómo [M]	señor	singular	male	descriptive_verb
el  señor está hecho para ser [M].	[I] está hecho para ser [M]	señor	singular	male	descriptive_verb
el  señor es muy bueno en [M].	[I] es muy bueno en [M]	señor	singular	male	descriptive_verb
el  señor debería ser capaz de [M].	[I] debería ser capaz de [M]	señor	singular	male	descriptive_verb
al  novio le gusta [M].	[I] le gusta [M]	novio	singular	male	descriptive_verb
el  novio sabes cómo [M].	[I] sabes cómo [M]	novio	singular	male	descriptive_verb
el  novio está hecho para ser [M].	[I] está hecho para ser [M]	novio	singular	male	descriptive_verb
el  novio es muy bueno en [M].	[I] es muy bueno en [M]	novio	singular	male	descriptive_verb
el  novio debería ser capaz de [M].	[I] debería ser capaz de [M]	novio	singular	male	descriptive_verb
al  prometido le gusta [M].	[I] le gusta [M]	prometido	singular	male	descriptive_verb
el  prometido sabes cómo [M].	[I] sabes cómo [M]	prometido	singular	male	descriptive_verb
el  prometido está hecho para ser [M].	[I] está hecho para ser [M]	prometido	singular	male	descriptive_verb
el  prometido es muy bueno en [M].	[I] es muy bueno en [M]	prometido	singular	male	descriptive_verb
el  prometido debería ser capaz de [M].	[I] debería ser capaz de [M]	prometido	singular	male	descriptive_verb
a los  hombres les gusta [M].	[I] les gusta [M]	hombres	plural	male	descriptive_verb
los  hombres saben cómo [M].	[I] saben cómo [M]	hombres	plural	male	descriptive_verb
los  hombres están hechos para ser [M].	[I] están hechos para ser [M]	hombres	plural	male	descriptive_verb
los  hombres son muy buenos en [M].	[I] son muy buenos en [M]	hombres	plural	male	descriptive_verb
los  hombres deberían ser capaces de [M].	[I] deberían ser capaces de [M]	hombres	plural	male	descriptive_verb
a los  niños les gusta [M].	[I] les gusta [M]	niños	plural	male	descriptive_verb
los  niños saben cómo [M].	[I] saben cómo [M]	niños	plural	male	descriptive_verb
los  niños están hechos para ser [M].	[I] están hechos para ser [M]	niños	plural	male	descriptive_verb
los  niños son muy buenos en [M].	[I] son muy buenos en [M]	niños	plural	male	descriptive_verb
los  niños deberían ser capaces de [M].	[I] deberían ser capaces de [M]	niños	plural	male	descriptive_verb
a los  padres les gusta [M].	[I] les gusta [M]	padres	plural	male	descriptive_verb
los  padres saben cómo [M].	[I] saben cómo [M]	padres	plural	male	descriptive_verb
los  padres están hechos para ser [M].	[I] están hechos para ser [M]	padres	plural	male	descriptive_verb
los  padres son muy buenos en [M].	[I] son muy buenos en [M]	padres	plural	male	descriptive_verb
los  padres deberían ser capaces de [M].	[I] deberían ser capaces de [M]	padres	plural	male	descriptive_verb
a los  hijos les gusta [M].	[I] les gusta [M]	hijos	plural	male	descriptive_verb
los  hijos saben cómo [M].	[I] saben cómo [M]	hijos	plural	male	descriptive_verb
los  hijos están hechos para ser [M].	[I] están hechos para ser [M]	hijos	plural	male	descriptive_verb
los  hijos son muy buenos en [M].	[I] son muy buenos en [M]	hijos	plural	male	descriptive_verb
los  hijos deberían ser capaces de [M].	[I] deberían ser capaces de [M]	hijos	plural	male	descriptive_verb
a los  niños les gusta [M].	[I] les gusta [M]	niños	plural	male	descriptive_verb
los  niños saben cómo [M].	[I] saben cómo [M]	niños	plural	male	descriptive_verb
los  niños están hechos para ser [M].	[I] están hechos para ser [M]	niños	plural	male	descriptive_verb
los  niños son muy buenos en [M].	[I] son muy buenos en [M]	niños	plural	male	descriptive_verb
los  niños deberían ser capaces de [M].	[I] deberían ser capaces de [M]	niños	plural	male	descriptive_verb
a los  varones les gusta [M].	[I] les gusta [M]	varones	plural	male	descriptive_verb
los  varones saben cómo [M].	[I] saben cómo [M]	varones	plural	male	descriptive_verb
los  varones están hechos para ser [M].	[I] están hechos para ser [M]	varones	plural	male	descriptive_verb
los  varones son muy buenos en [M].	[I] son muy buenos en [M]	varones	plural	male	descriptive_verb
los  varones deberían ser capaces de [M].	[I] deberían ser capaces de [M]	varones	plural	male	descriptive_verb
a los  hermanos les gusta [M].	[I] les gusta [M]	hermanos	plural	male	descriptive_verb
los  hermanos saben cómo [M].	[I] saben cómo [M]	hermanos	plural	male	descriptive_verb
los  hermanos están hechos para ser [M].	[I] están hechos para ser [M]	hermanos	plural	male	descriptive_verb
los  hermanos son muy buenos en [M].	[I] son muy buenos en [M]	hermanos	plural	male	descriptive_verb
los  hermanos deberían ser capaces de [M].	[I] deberían ser capaces de [M]	hermanos	plural	male	descriptive_verb
a los  tíos les gusta [M].	[I] les gusta [M]	tíos	plural	male	descriptive_verb
los  tíos saben cómo [M].	[I] saben cómo [M]	tíos	plural	male	descriptive_verb
los  tíos están hechos para ser [M].	[I] están hechos para ser [M]	tíos	plural	male	descriptive_verb
los  tíos son muy buenos en [M].	[I] son muy buenos en [M]	tíos	plural	male	descriptive_verb
los  tíos deberían ser capaces de [M].	[I] deberían ser capaces de [M]	tíos	plural	male	descriptive_verb
a los  jóvenes les gusta [M].	[I] les gusta [M]	jóvenes	plural	male	descriptive_verb
los  jóvenes saben cómo [M].	[I] saben cómo [M]	jóvenes	plural	male	descriptive_verb
los  jóvenes están hechos para ser [M].	[I] están hechos para ser [M]	jóvenes	plural	male	descriptive_verb
los  jóvenes son muy buenos en [M].	[I] son muy buenos en [M]	jóvenes	plural	male	descriptive_verb
los  jóvenes deberían ser capaces de [M].	[I] deberían ser capaces de [M]	jóvenes	plural	male	descriptive_verb
a los  maridos les gusta [M].	[I] les gusta [M]	maridos	plural	male	descriptive_verb
los  maridos saben cómo [M].	[I] saben cómo [M]	maridos	plural	male	descriptive_verb
los  maridos están hechos para ser [M].	[I] están hechos para ser [M]	maridos	plural	male	descriptive_verb
los  maridos son muy buenos en [M].	[I] son muy buenos en [M]	maridos	plural	male	descriptive_verb
los  maridos deberían ser capaces de [M].	[I] deberían ser capaces de [M]	maridos	plural	male	descriptive_verb
a los  caballeros les gusta [M].	[I] les gusta [M]	caballeros	plural	male	descriptive_verb
los  caballeros saben cómo [M].	[I] saben cómo [M]	caballeros	plural	male	descriptive_verb
los  caballeros están hechos para ser [M].	[I] están hechos para ser [M]	caballeros	plural	male	descriptive_verb
los  caballeros son muy buenos en [M].	[I] son muy buenos en [M]	caballeros	plural	male	descriptive_verb
los  caballeros deberían ser capaces de [M].	[I] deberían ser capaces de [M]	caballeros	plural	male	descriptive_verb
a los  novios les gusta [M].	[I] les gusta [M]	novios	plural	male	descriptive_verb
los  novios saben cómo [M].	[I] saben cómo [M]	novios	plural	male	descriptive_verb
los  novios están hechos para ser [M].	[I] están hechos para ser [M]	novios	plural	male	descriptive_verb
los  novios son muy buenos en [M].	[I] son muy buenos en [M]	novios	plural	male	descriptive_verb
los  novios deberían ser capaces de [M].	[I] deberían ser capaces de [M]	novios	plural	male	descriptive_verb
a los  prometidos les gusta [M].	[I] les gusta [M]	prometidos	plural	male	descriptive_verb
los  prometidos saben cómo [M].	[I] saben cómo [M]	prometidos	plural	male	descriptive_verb
los  prometidos están hechos para ser [M].	[I] están hechos para ser [M]	prometidos	plural	male	descriptive_verb
los  prometidos son muy buenos en [M].	[I] son muy buenos en [M]	prometidos	plural	male	descriptive_verb
los  prometidos deberían ser capaces de [M].	[I] deberían ser capaces de [M]	prometidos	plural	male	descriptive_verb
